splus-filters/uJAVA.dat,splus-filters/F0378.dat,splus-filters/F0395.dat,splus-filters/F0410.dat,splus-filters/F0430.dat,splus-filters/gSDSS.dat,splus-filters/F0515.dat,splus-filters/rSDSS.dat,splus-filters/F0660.dat,splus-filters/iSDSS.dat,splus-filters/F0861.dat,splus-filters/zSDSS.dat
1.824907919526105005e+01,1.783967999538412741e+01,1.783225346523417087e+01,1.711449316998311332e+01,1.684977336257279745e+01,1.623475333870415938e+01,1.597570629319860025e+01,1.530216887216977462e+01,1.515209557255010431e+01,1.480023382556393408e+01,1.459427521278484541e+01,1.447472569157345923e+01
1.893188685820443240e+01,1.849492427041430531e+01,1.846770300019373323e+01,1.773272398189901367e+01,1.744854522536552821e+01,1.678162395551920838e+01,1.650419641139587767e+01,1.576082891878791692e+01,1.559458973885959843e+01,1.519802328737554653e+01,1.496241301837230431e+01,1.483237209621200314e+01
1.961436003963040164e+01,1.915013034492384136e+01,1.910313781837755798e+01,1.835091759085539564e+01,1.804728387531780243e+01,1.732749727705282794e+01,1.703266743866221944e+01,1.621905261303377799e+01,1.603707775647383826e+01,1.559557149077587290e+01,1.533053849233770372e+01,1.518981338451248853e+01
2.029650468296824428e+01,1.980530105613958014e+01,1.973855953179299760e+01,1.896907476944505788e+01,1.864598989228744585e+01,1.787239294443194382e+01,1.756111994261721421e+01,1.667684315386408045e+01,1.647956033574346790e+01,1.599287930252373791e+01,1.569865165623117953e+01,1.554704339825442894e+01
1.518720049908477598e+01,1.485999851972433028e+01,1.458030810783028564e+01,1.441652038169291039e+01,1.429863315445621019e+01,1.408643289461783432e+01,1.392589648164656957e+01,1.366685187688264769e+01,1.360197651339813696e+01,1.346815297896038821e+01,1.339843263593749789e+01,1.338451226681487860e+01
1.587540766367767908e+01,1.551713666544640269e+01,1.521831271030476707e+01,1.503718930538246035e+01,1.489941145403240874e+01,1.464248828082972942e+01,1.445533472505278105e+01,1.412844541327596382e+01,1.404990629487517317e+01,1.386791159982772648e+01,1.376685708160495558e+01,1.374391950198102386e+01
1.656147124857539765e+01,1.617322416318445377e+01,1.585531946284561577e+01,1.565701483270497185e+01,1.549943177060461430e+01,1.519684184327409149e+01,1.498436972840730341e+01,1.458923856243221628e+01,1.449603725208131699e+01,1.426730414628341315e+01,1.413518856943204760e+01,1.410305586921484000e+01
1.724624276376843213e+01,1.682872264353758496e+01,1.649176488706310195e+01,1.627634677228551396e+01,1.609899929691763987e+01,1.574972178384802213e+01,1.551315043087589807e+01,1.504935204239883184e+01,1.494096166401267034e+01,1.466636808436067518e+01,1.450345031349572800e+01,1.446193977534633568e+01
1.793017523874546626e+01,1.748388547585416930e+01,1.712789254910896020e+01,1.689538344934263847e+01,1.669829116644718425e+01,1.630126988124570175e+01,1.604176826227502417e+01,1.550886687333801639e+01,1.538507821597313274e+01,1.506512939425028286e+01,1.487165885957687017e+01,1.482058243029322675e+01
1.861351006277509512e+01,1.813885150097103249e+01,1.776383812316476352e+01,1.751423715995063191e+01,1.729741006281481219e+01,1.685157778668843065e+01,1.657027931080935090e+01,1.596783782152527387e+01,1.582865424179012770e+01,1.546360617599637344e+01,1.523982599869067833e+01,1.517898873999734910e+01
1.530662288860082221e+01,1.496741865947354633e+01,1.471753187684572772e+01,1.450558758408985760e+01,1.437778266783258196e+01,1.411905877865675585e+01,1.393864423631080207e+01,1.363856425123949556e+01,1.356572029339440100e+01,1.341544840320098864e+01,1.334989683254929993e+01,1.333395133867356286e+01
1.599478504696513603e+01,1.562530189049299345e+01,1.535581813548015795e+01,1.512616790264987365e+01,1.497850971596597525e+01,1.467408732936160298e+01,1.446860575551987615e+01,1.409973943616733472e+01,1.401274095823245069e+01,1.381503570520716373e+01,1.371821892320255820e+01,1.369323911428207730e+01
1.668067833996930815e+01,1.628180807183433032e+01,1.599298431927477004e+01,1.574590740024627245e+01,1.557850779105924310e+01,1.522743415484129592e+01,1.499795970420001545e+01,1.456018748355859493e+01,1.445826054201134703e+01,1.421429743007918312e+01,1.408648076606381672e+01,1.405228546809411760e+01
1.736521501882298324e+01,1.693754599199217736e+01,1.662952104549600918e+01,1.636515497749709169e+01,1.617806992239304265e+01,1.577932762383093568e+01,1.552693503205697745e+01,1.502000480597406273e+01,1.490277422846529198e+01,1.461325884656618790e+01,1.445469618637940279e+01,1.441110063777769845e+01
1.804888070828089397e+01,1.759285004694014631e+01,1.726570212781673419e+01,1.698410837919948335e+01,1.677736614719091079e+01,1.632991017476265938e+01,1.605567194133704945e+01,1.547925637657069053e+01,1.534661469757596031e+01,1.501193751662890286e+01,1.482287503540195850e+01,1.476969003073712194e+01
1.873193420585836932e+01,1.824790351026004842e+01,1.790168009243119585e+01,1.760287953686869145e+01,1.737649501926315310e+01,1.687927421680324613e+01,1.658425619394191486e+01,1.593798637654387029e+01,1.579000473550828509e+01,1.541034572959967441e+01,1.519102433197893198e+01,1.512805451834561943e+01
1.592346804953708705e+01,1.556727017704951699e+01,1.547968915606213791e+01,1.504781327318501205e+01,1.489399644403724743e+01,1.450693394739240283e+01,1.429632267571693838e+01,1.390075325294268005e+01,1.380197844607929092e+01,1.362468956227676209e+01,1.352598251287601450e+01,1.348895675990390508e+01
1.661548915459882281e+01,1.623338961940908476e+01,1.612215326965865003e+01,1.566978838915753691e+01,1.549600180192564913e+01,1.506106465824375640e+01,1.483073593943184854e+01,1.436191462702389465e+01,1.424938323544695074e+01,1.402404111430463551e+01,1.389440343285215995e+01,1.384811654973799300e+01
1.730338165964825592e+01,1.689449848141890342e+01,1.676165238714527206e+01,1.629019838128451170e+01,1.609673869353407838e+01,1.561297665935448542e+01,1.536283804053944557e+01,1.482224289118932781e+01,1.469515810018666180e+01,1.442301897648163411e+01,1.426273801127168817e+01,1.420698850153521953e+01
1.798891410888163378e+01,1.755282334189564253e+01,1.739948723655484386e+01,1.690970560093662556e+01,1.669672665135762912e+01,1.616313792385334835e+01,1.589351511269215145e+01,1.528187177969640409e+01,1.513984023331409823e+01,1.482166378285744734e+01,1.463100757069398306e+01,1.456559499161783400e+01
1.867303676398497103e+01,1.820960366083875570e+01,1.803638871441675562e+01,1.752868630946364448e+01,1.729626745303263391e+01,1.671183568927285990e+01,1.642331325799019126e+01,1.574089084436543295e+01,1.558379086247637879e+01,1.522000365068047323e+01,1.499922730808127547e+01,1.492395026452268603e+01
1.935625842581574219e+01,1.886552350487437835e+01,1.867276541838593928e+01,1.814735369938475884e+01,1.789553601511150305e+01,1.725924973616091762e+01,1.695256753533363181e+01,1.619936046313581457e+01,1.602725204117152558e+01,1.561805813090568584e+01,1.536740805288889966e+01,1.528206168012135002e+01
1.623304670475779332e+01,1.588502106139520187e+01,1.585075601342683349e+01,1.533255308187647437e+01,1.515547374363096189e+01,1.472826894500172124e+01,1.451299356191245415e+01,1.407703171576702239e+01,1.396389712884333001e+01,1.375046478959590779e+01,1.362418189416202985e+01,1.357086183800255519e+01
1.692810555075820744e+01,1.655654821742800564e+01,1.649490712983141449e+01,1.595515743300926736e+01,1.575788659678954495e+01,1.528192679324588532e+01,1.504795358493212554e+01,1.453820273328934753e+01,1.441211317730311414e+01,1.414949131993080833e+01,1.399261668949604065e+01,1.392985840790065133e+01
1.761765574675113655e+01,1.722071611768883415e+01,1.713531052429517487e+01,1.657589547655033613e+01,1.635883052214821021e+01,1.583326428687106180e+01,1.558039569167437044e+01,1.499848193416035436e+01,1.485843092329126058e+01,1.454813214243708153e+01,1.436096164983137591e+01,1.428855499574192400e+01
1.830409559602061265e+01,1.788077746870546392e+01,1.777360754502727147e+01,1.719555919783683606e+01,1.695890879498589499e+01,1.638280025101330040e+01,1.611128490833141669e+01,1.545802257107613009e+01,1.530347475219835651e+01,1.494643228435559301e+01,1.472923909558650912e+01,1.464697706936221344e+01
1.898872063174661307e+01,1.853855961712017475e+01,1.841072338072455139e+01,1.781459909048705015e+01,1.755847217033900876e+01,1.693085197168133504e+01,1.664121658938327997e+01,1.591692736141736653e+01,1.574766531232654820e+01,1.534442289456214858e+01,1.509746493508980514e+01,1.500514115690473993e+01
1.967222633285040345e+01,1.919507614189465627e+01,1.904717614820472349e+01,1.843327060431493436e+01,1.815772407279922618e+01,1.747761690405558710e+01,1.717055625254380047e+01,1.637526555825401786e+01,1.619128483870527546e+01,1.574212562462859033e+01,1.546565050473908975e+01,1.536305633175478214e+01
1.668186613060129631e+01,1.632250093590912954e+01,1.633438673320650381e+01,1.571722192860015888e+01,1.550152472307222062e+01,1.501618384763307823e+01,1.479895061904518805e+01,1.428781107211826829e+01,1.415838790739512554e+01,1.392058580171084792e+01,1.377782968876857161e+01,1.368009216226550784e+01
1.738274861323372633e+01,1.699898909197957053e+01,1.698189677287836119e+01,1.634150616968933178e+01,1.610505112851745935e+01,1.556882855923423215e+01,1.533246190137424669e+01,1.474908842256904684e+01,1.460814394705048080e+01,1.431941018994335302e+01,1.414630035759551596e+01,1.403858893597133140e+01
1.807531972541636733e+01,1.766598336700956295e+01,1.762412475279226598e+01,1.696318228274837026e+01,1.670658399736940680e+01,1.611909035968528059e+01,1.586402104023344073e+01,1.520936513031279169e+01,1.505549597000579531e+01,1.471783086821345243e+01,1.451467019373225220e+01,1.439677024187454712e+01
1.876325391835937850e+01,1.832765362121196873e+01,1.826337274754920159e+01,1.758336005229799071e+01,1.730694586904413512e+01,1.666753406193412701e+01,1.639437536483714908e+01,1.566883106529679459e+01,1.550123143004187121e+01,1.511589894074745466e+01,1.488296464983114653e+01,1.475466499772086415e+01
1.944855279321787478e+01,1.898636322146809974e+01,1.890094721811880518e+01,1.820267285145096281e+01,1.790661582810111696e+01,1.721450088732113670e+01,1.692398516804255948e+01,1.612761349517770881e+01,1.594588275379583742e+01,1.551364974753279391e+01,1.525120186848250547e+01,1.511229222468124611e+01
2.013229426037617387e+01,1.964342961755381012e+01,1.953758275843528835e+01,1.882148054865373865e+01,1.850587195018140108e+01,1.776020048302054022e+01,1.745313289788829181e+01,1.658579811848328589e+01,1.638980806859878570e+01,1.591110783609552293e+01,1.561939477922233444e+01,1.546966281321983239e+01
1.443133392850637797e+01,1.416452732168299811e+01,1.384702686624454238e+01,1.374813466501951886e+01,1.365525775789874352e+01,1.353205782285730230e+01,1.342235187047533351e+01,1.322169286076182892e+01,1.288400755892578964e+01,1.312013841350895937e+01,1.307948624859008113e+01,1.306873771357586200e+01
1.519442638259877221e+01,1.486739910652349472e+01,1.452849648264850124e+01,1.440749483876322579e+01,1.429280070139482284e+01,1.411881357549751037e+01,1.397588794199326578e+01,1.371053940723386866e+01,1.344280669107863169e+01,1.353079095168349788e+01,1.345595659461872806e+01,1.343662210506783872e+01
1.592270570398989982e+01,1.554936826773075786e+01,1.519051075330591694e+01,1.504991925675313347e+01,1.491475954396542214e+01,1.469244875796232286e+01,1.451998811584995686e+01,1.418997707165660849e+01,1.397022254996399404e+01,1.393782538350473565e+01,1.383006015235958763e+01,1.380191384946743760e+01
1.663080221781314449e+01,1.621926109305732311e+01,1.584112796294798109e+01,1.568230039363261419e+01,1.552727272422489158e+01,1.525762554832797768e+01,1.505812122476200621e+01,1.466280838836125788e+01,1.447314310585577068e+01,1.434225689406794224e+01,1.420245511692314899e+01,1.416525553909133173e+01
1.732756571933774481e+01,1.688233510686326255e+01,1.648521443413497778e+01,1.630883436970315614e+01,1.613415930077835725e+01,1.581724086780333316e+01,1.559252133486300984e+01,1.513100613782817483e+01,1.495779329143993586e+01,1.474480148952161862e+01,1.457361956928375868e+01,1.452712048549046919e+01
1.801802723486149560e+01,1.754160471228142271e+01,1.712560437795498913e+01,1.693199591901409917e+01,1.673772511120328232e+01,1.637306319818378597e+01,1.612460013320486851e+01,1.559593298860601074e+01,1.542927353527582035e+01,1.514596072114629344e+01,1.494389884488647091e+01,1.488784887558771963e+01
1.451602867376920081e+01,1.421139187045476326e+01,1.392064027729807130e+01,1.379173682998021455e+01,1.369192683810505962e+01,1.352740963197895319e+01,1.336955015448505613e+01,1.317673175096367721e+01,1.287668453226984333e+01,1.304397943342059385e+01,1.300030594468415224e+01,1.298566952866558033e+01
1.528205916382816731e+01,1.492649228016898810e+01,1.460490779241348669e+01,1.444919867535761249e+01,1.432648955954440417e+01,1.411239882977546323e+01,1.393414535374398078e+01,1.365931449782183371e+01,1.341793104415536853e+01,1.345068827625335039e+01,1.337326969288395340e+01,1.335022780322704072e+01
1.601200582088634050e+01,1.561566902152589797e+01,1.526857955583236937e+01,1.509045063835241329e+01,1.494663813560159404e+01,1.468466833252650439e+01,1.448526099311128412e+01,1.413438348241815312e+01,1.393149172703064842e+01,1.385493494263259429e+01,1.374485116296778564e+01,1.371310021338662288e+01
1.672095264892432809e+01,1.628966542848789700e+01,1.592015019661972453e+01,1.572211278201959850e+01,1.555808106062869278e+01,1.524871659367138754e+01,1.502776898388359861e+01,1.460418211104417630e+01,1.442398967977003288e+01,1.425739681245218371e+01,1.411543803796674190e+01,1.407468599088706718e+01
1.741808434580768861e+01,1.695502788477947931e+01,1.656477559227054641e+01,1.634819992671641842e+01,1.616434868710172168e+01,1.580734359986124637e+01,1.556486805820177644e+01,1.507027023341692917e+01,1.490107990020590201e+01,1.465854690742209776e+01,1.448530958928416545e+01,1.443527802270609861e+01
1.810864288199272565e+01,1.761555705556771656e+01,1.720546692527853949e+01,1.697107429145992796e+01,1.676756494077098836e+01,1.636226287498828214e+01,1.609860087219135139e+01,1.553371691332398719e+01,1.536722013633012018e+01,1.505871419417951351e+01,1.485466635454251794e+01,1.479508468685362566e+01
1.477156724202785831e+01,1.434556070266101990e+01,1.424810416966202986e+01,1.406050766119546402e+01,1.395482273444567589e+01,1.369819027633039177e+01,1.339588993974243358e+01,1.332004015014221388e+01,1.302019173635772553e+01,1.315297252128513428e+01,1.308678524963556278e+01,1.304483013028555227e+01
1.557351271933601744e+01,1.515219782380838787e+01,1.497216274711149175e+01,1.473675381268298956e+01,1.460400231962378648e+01,1.430611479449480150e+01,1.403136391569120356e+01,1.380767300134724174e+01,1.356120597658782323e+01,1.356270830980265707e+01,1.346178374699100466e+01,1.341284888071800019e+01
1.632581562912845285e+01,1.589982870890783495e+01,1.566023592395722552e+01,1.538931472883209572e+01,1.523313258220405508e+01,1.489279707946560016e+01,1.463060440654510508e+01,1.428611744598236477e+01,1.407458897043717805e+01,1.396896123646940246e+01,1.383483121830147589e+01,1.377818985204085855e+01
1.704789153177586414e+01,1.660885654394217070e+01,1.632615375890413745e+01,1.602756187498864193e+01,1.584996198101530318e+01,1.546553026609463011e+01,1.520456228160179002e+01,1.475812477091241171e+01,1.456695628629994310e+01,1.437271423170267148e+01,1.420647245450392582e+01,1.414150914579728457e+01
1.775251207759682970e+01,1.729441382224490198e+01,1.697900244087550803e+01,1.665738934409330341e+01,1.645941658024965193e+01,1.602914707903824620e+01,1.576169784114525818e+01,1.522562425727713453e+01,1.504395300351603915e+01,1.477465776092460992e+01,1.457710177760899661e+01,1.450329240524398067e+01
1.844730789496927414e+01,1.796633185606632921e+01,1.762433480593054114e+01,1.728233817065291333e+01,1.706450709039135916e+01,1.658673308556687687e+01,1.630799133210672736e+01,1.568994437917605644e+01,1.551002729750522668e+01,1.517527370646404528e+01,1.494700330702599622e+01,1.486389165564383852e+01
1.492151219322907885e+01,1.445879698440926298e+01,1.444566538205188699e+01,1.423996853436020693e+01,1.412607497909657006e+01,1.386014547136392672e+01,1.355495680132541203e+01,1.345841384537000529e+01,1.312202382698618131e+01,1.326551038577982489e+01,1.318182503458069199e+01,1.312598301688026048e+01
1.574594253699102531e+01,1.530222627440459782e+01,1.517699092950132389e+01,1.492135290747798670e+01,1.477880562482775950e+01,1.447056111399094469e+01,1.419429406283481576e+01,1.394918056541023965e+01,1.367377799790672732e+01,1.367594045315605733e+01,1.355712323258122076e+01,1.349494332854156475e+01
